2025-03-03  Idaho                     0 @Montana St                0 Sch        
2025-03-03  Northern Arizona          0 @Idaho St                  0 Sch        
2025-03-03  Northwestern LA           0 @Incarnate Word            0 Sch        
2025-03-03  Prairie View              0 @Jackson St                0 Sch        
2025-03-03  Nicholls St               0 @Lamar                     0 Sch        
2025-03-03  McNeese St                0 @SF Austin                 0 Sch        
2025-03-03  New Orleans               0 @TAM C. Christi            0 Sch        
2025-03-03  N Colorado                0 @Weber St                  0 Sch        
2025-03-03  Grambling                 0 @Bethune-Cookman           0 Sch        
2025-03-03  SE Louisiana              0 @UTRGV                     0 Sch        
2025-03-03  Southern Univ             0 @Florida A&M               0 Sch        
2025-03-03  Houston Chr               0 @East Texas A&M            0 Sch        
2025-03-04  SUNY Albany               0 @Vermont                   0 Sch        
2025-03-04  MA Lowell                 0 @Maine                     0 Sch        
2025-03-04  New Mexico                0 @Nevada                    0 Sch        
2025-03-04  NJIT                      0 @Binghamton                0 Sch        
2025-03-04  Wyoming                   0 @Fresno St                 0 Sch        
2025-03-04  New Hampshire             0 @Bryant                    0 Sch        
2025-03-04  St Louis                  0 @Dayton                    0 Sch        
2025-03-04  VCU                       0 @Duquesne                  0 Sch        
2025-03-04  San Jose St               0 @Colorado St               0 Sch        
2025-03-04  San Diego St              0 @UNLV                      0 Sch        
2025-03-04  Boise St                  0 @Air Force                 0 Sch        
2025-03-04  Rutgers                   0 @Purdue                    0 Sch        
2025-03-04  Indiana                   0 @Oregon                    0 Sch        
2025-03-04  Nebraska                  0 @Ohio St                   0 Sch        
2025-03-04  Miami FL                  0 @Georgia Tech              0 Sch        
2025-03-04  North Carolina            0 @Virginia Tech             0 Sch        
2025-03-04  Florida St                0 @Virginia                  0 Sch        
2025-03-04  Syracuse                  0 @SMU                       0 Sch        
2025-03-04  Baylor                    0 @TCU                       0 Sch        
2025-03-04  West Virginia             0 @Utah                      0 Sch        
2025-03-04  BYU                       0 @Iowa St                   0 Sch        
2025-03-04  Arizona St                0 @Arizona                   0 Sch        
2025-03-04  Temple                    0 @Tulsa                     0 Sch        
2025-03-04  Memphis                   0 @UT San Antonio            0 Sch        
2025-03-04  C Michigan                0 @Ball St                   0 Sch        
2025-03-04  Miami OH                  0 @Buffalo                   0 Sch        
2025-03-04  LSU                       0 @Kentucky                  0 Sch        
2025-03-04  Texas                     0 @Mississippi St            0 Sch        
2025-03-04  Bowling Green             0 @N Illinois                0 Sch        
2025-03-04  E Michigan                0 @Ohio                      0 Sch        
2025-03-04  Georgia                   0 @South Carolina            0 Sch        
2025-03-04  Auburn                    0 @Texas A&M                 0 Sch        
2025-03-04  Akron                     0 @Toledo                    0 Sch        
2025-03-04  Arkansas                  0 @Vanderbilt                0 Sch        
2025-03-04  Kent                      0 @W Michigan                0 Sch        
2025-03-04  Creighton                 0 @Seton Hall                0 Sch        
2025-03-04  Villanova                 0 @Georgetown                0 Sch        
2025-03-05  Rhode Island              0 @St Joseph's PA            0 Sch        
2025-03-05  La Salle                  0 @George Mason              0 Sch        
2025-03-05  G Washington              0 @Fordham                   0 Sch        
2025-03-05  Davidson                  0 @Loyola-Chicago            0 Sch        
2025-03-05  Washington                0 @USC                       0 Sch        
2025-03-05  Wisconsin                 0 @Minnesota                 0 Sch        
2025-03-05  Maryland                  0 @Michigan                  0 Sch        
2025-03-05  Florida                   0 @Alabama                   0 Sch        
2025-03-05  Pittsburgh                0 @NC State                  0 Sch        
2025-03-05  Clemson                   0 @Boston College            0 Sch        
2025-03-05  Massachusetts             0 @St Bonaventure            0 Sch        
2025-03-05  Stanford                  0 @Notre Dame                0 Sch        
2025-03-05  California                0 @Louisville                0 Sch        
2025-03-05  Oklahoma St               0 @UCF                       0 Sch        
2025-03-05  Kansas St                 0 @Cincinnati                0 Sch        
2025-03-05  Colorado                  0 @Texas Tech                0 Sch        
2025-03-05  Tennessee                 0 @Mississippi               0 Sch        
2025-03-05  Missouri                  0 @Oklahoma                  0 Sch        
2025-03-05  Marquette                 0 @Connecticut               0 Sch        
2025-03-05  Xavier                    0 @Butler                    0 Sch        
2025-03-05  DePaul                    0 @Providence                0 Sch        
2025-03-06  Norfolk St                0 @Howard                    0 Sch        
2025-03-06  Alabama A&M               0 @Grambling                 0 Sch        
2025-03-06  Michigan St               0 @Iowa                      0 Sch        
2025-03-06  Wichita St                0 @Rice                      0 Sch        
2025-03-06  Charlotte                 0 @North Texas               0 Sch        
2025-03-06  Tulane                    0 @East Carolina             0 Sch        
2025-03-06  FL Atlantic               0 @UAB                       0 Sch        
2025-03-06  NC Central                0 @S Carolina St             0 Sch        
2025-03-06  Utah Valley               0 @Abilene Chr               0 Sch        
2025-03-06  Tarleton St               0 @Cal Baptist               0 Sch        
2025-03-06  Utah Tech                 0 @Grand Canyon              0 Sch        
2025-03-06  New Mexico St             0 @Louisiana Tech            0 Sch        
2025-03-06  Sacred Heart              0 @Manhattan                 0 Sch        
2025-03-06  Merrimack                 0 @Marist                    0 Sch        
2025-03-06  Liberty                   0 @MTSU                      0 Sch        
2025-03-06  Canisius                  0 @Rider                     0 Sch        
2025-03-06  UTEP                      0 @Sam Houston St            0 Sch        
2025-03-06  Fairfield                 0 @Siena                     0 Sch        
2025-03-06  Seattle                   0 @Southern Utah             0 Sch        
2025-03-06  Long Beach St             0 @UC San Diego              0 Sch        
